App#,Roll#,Score,UR-Rank,Category-Ranks
N26065712,109498036375,86.15,2117.0,
N26072249,108683022460,86.15,2118.0,
N26057444,108000004405,86.15,2119.0,
N26071239,142103083486,86.15,2120.0,
N26053637,137395113886,86.0,2122.0,
N26102519,142117069851,86.0,2123.0,
N26009250,101118075212,86.0,2124.0,
N26024566,101262112633,86.0,2126.0,
N26012926,102960065649,86.0,2127.0,
N26142011,109338109651,86.0,2128.0,
N26049121,130632109132,86.0,2129.0,
N26048144,101894034371,86.0,2131.0,
N26055044,108588049383,86.0,2133.0,
N26017953,108116118123,86.0,2136.0,
N26079755,101262112525,85.95,2137.0,
N26030762,108050084537,85.95,2138.0,
N26006563,108017092778,85.9,2139.0,
N26113997,109689037697,85.85,2140.0,
N26103068,142226108504,85.85,2142.0,
N26024107,142117069745,85.85,2143.0,
N26118764,108683022762,85.85,2144.0,
N26114081,137365060702,85.85,2145.0,
N26099754,108836038974,85.85,2146.0,
N26078154,112176034827,85.85,2147.0,
N26141592,108044102276,85.85,2148.0,
N26015512,140660039720,85.85,2150.0,
N26028557,134017107962,85.85,2150.0,
N26134906,109577087540,85.8,2153.0,
N26017765,134017107944,85.75,2154.0,
N26041192,108002021811,85.75,2155.0,
N26037202,111355053469,85.75,2157.0,
N26095641,134028119143,85.75,2158.0,
N26127895,111353052902,85.75,2158.0,
N26125982,100781074605,85.7,2160.0,
N26079501,137537057879,85.7,2161.0,
N26069461,108116118000,85.7,2162.0,
N26075790,115790066954,85.7,2163.0,
N26084466,109531118320,85.7,2164.0,
N26034794,108777114413,85.7,2165.0,
N26079996,115134089708,85.6,2168.0,
N26121101,109519106783,85.6,2170.0,
N26110526,107955103900,85.6,2173.0,
N26011472,108348020600,85.6,2176.0,
N26102024,116066073486,85.6,2176.0,
N26082798,141585088427,85.55,2179.0,
N26117480,116678113461,85.45,2181.0,
N26091540,104973052186,85.45,2181.0,
N26012321,108375003459,85.45,2184.0,
N26134558,108665072794,85.45,2187.0,
N26065157,142057032960,85.45,2188.0,
N26065667,142226108652,85.45,2189.0,
N26124921,108000004738,85.45,2191.0,
N26051774,141683076751,85.45,2191.0,
N26004797,101897113126,85.45,2194.0,
N26112434,101897112865,85.45,2196.0,
N26085359,108040016157,85.45,2197.0,
N26083476,114452083289,85.3,2198.0,
N26027307,140170053691,85.3,2199.0,
N26052741,108588048522,85.3,2200.0,
N26060865,115867064397,85.3,2201.0,
N26111406,107933114947,85.3,2202.0,
N26002697,108116116476,85.3,2203.0,
N26116023,102578059040,85.3,2204.0,
N26042651,107866040745,85.3,2205.0,
N26062871,138190069052,85.3,2206.0,
N26055916,108588048731,85.3,2207.0,
N26135777,142157021166,85.3,2208.0,
N26006973,141547062693,85.3,2209.0,
N26123143,122988027831,85.3,2210.0,
N26014661,114449080464,85.3,2210.0,
N26083243,101897113046,85.3,2212.0,
N26120805,108044103309,85.3,2213.0,
N26050115,108836038898,85.15,2215.0,
N26051179,141478041851,85.15,2217.0,
N26123835,140660040352,85.15,2222.0,
N26150824,130677018916,85.15,2223.0,
N26116036,115767079398,85.15,2224.0,
N26105363,141585088689,85.15,2228.0,
N26022276,100926092398,85.15,2229.0,
N26109619,130632108970,85.15,2231.0,
N26148610,141478042018,85.15,2234.0,
N26115929,100458047513,85.15,2235.0,
N26026573,142057033274,85.15,2236.0,
N26038925,101897113182,85.0,2241.0,
N26092623,115135112135,85.0,2243.0,
N26116246,100201033569,85.0,2244.0,
N26031193,142117069756,85.0,2245.0,
N26105657,123515063862,85.0,2246.0,
N26074582,108481042619,85.0,2247.0,
N26058902,130632109348,85.0,2248.0,
N26091386,115806098708,85.0,2249.0,
N26055019,135561118642,85.0,2250.0,
N26048182,109577086902,85.0,2251.0,
N26004852,123659013163,85.0,2252.0,
N26041324,108116116736,85.0,2253.0,
N26065080,141881064081,85.0,2254.0,
N26048740,138190068784,85.0,2254.0,
N26062414,124271082262,85.0,2259.0,
N26017510,107953036832,85.0,2262.0,
N26029313,108588047985,84.85,2264.0,
N26094487,109535009807,84.85,2265.0,
N26095131,131398061459,84.85,2267.0,
N26126813,102288068454,84.85,2268.0,
N26037211,142118067391,84.85,2270.0,
N26012851,115822080898,84.85,2272.0,
N26066293,128977086540,84.85,2273.0,
N26107491,108017093332,84.85,2274.0,
N26104252,142057033353,84.85,2275.0,
N26035238,137470057581,84.85,2278.0,
N26133707,138806071796,84.85,2279.0,
N26054817,125807109940,84.85,2280.0,
N26017689,108116116927,84.85,2281.0,
N26003411,101262112419,84.8,2283.0,
N26059898,108588049026,84.75,2284.0,
N26048131,101971055469,84.7,2285.0,
N26111575,104345022058,84.7,2286.0,
N26027713,107745075424,84.7,2287.0,
N26070887,109695090052,84.7,2289.0,
N26006013,108116116913,84.7,2290.0,
N26095221,108116118189,84.7,2291.0,
N26076338,137362060295,84.7,2292.0,
N26088459,111355053552,84.7,2293.0,
N26023298,101863023584,84.6,2295.0,
N26066333,126478017927,84.6,2296.0,
N26053829,107945106113,84.6,2297.0,
N26118138,142127056351,84.6,2298.0,
N26065697,140672055918,84.6,2299.0,
N26057460,107939100994,84.6,2300.0,
N26049714,108044102565,84.6,2302.0,
N26090650,141683076799,84.55,2304.0,
N26072600,140673055140,84.45,2306.0,
N26081704,124271082302,84.45,2307.0,
N26137825,108588048286,84.45,2308.0,
N26102210,141683078172,84.45,2309.0,
N26102293,108116115662,84.45,2310.0,
N26005554,111353052712,84.45,2311.0,
N26111357,107866040959,84.45,2313.0,
N26089341,108116117017,84.4,2314.0,
N26031500,108481043271,84.3,2315.0,
N26000959,108320031155,84.3,2317.0,
N26108756,100781074334,84.3,2319.0,
N26094798,107807111944,84.3,2324.0,
N26139355,137470057535,84.3,2325.0,
N26113214,110624080241,84.3,2326.0,
N26119675,108588048789,84.3,2327.0,
N26074572,108747015388,84.3,2328.0,
N26069981,142118067421,84.3,2329.0,
N26070594,108116118168,84.3,2331.0,
N26039749,108320030362,84.3,2333.0,
N26150042,111355053398,84.3,2334.0,
